Date,Open,High,Low,Close,Adj Close,Volume
9/2/2014,407,411.799988,406.299988,409.25,398.310699,3827990
9/3/2014,411,414.899994,408.100006,413.700012,402.641754,3913893
9/4/2014,411.399994,417.350006,409,416.399994,405.269562,3577070
9/5/2014,416,419.25,413.700012,415.950012,404.831635,3236260
9/8/2014,417.649994,423.450012,414.75,420.75,409.503296,2644489
9/9/2014,420.700012,422,415.75,418.700012,407.508118,2014481
9/10/2014,419,419,414.549988,416.5,405.366913,1554785
9/11/2014,418.399994,423.799988,416.149994,418.5,407.313446,2920679
9/12/2014,418,419.75,414.149994,416.950012,405.804932,2314502
9/15/2014,414.899994,414.899994,409.700012,411.649994,400.646545,1665845
9/16/2014,411,414,397.350006,399.149994,388.480652,3811175
9/17/2014,401,402.700012,395.649994,397.950012,387.312775,2328500
9/18/2014,395.600006,406.399994,393.799988,405.299988,394.466278,3458236
9/19/2014,407.700012,410.899994,398.200012,407.649994,396.753479,4701389
9/22/2014,403.799988,412,402.049988,408.200012,397.288788,2407552
9/23/2014,407,409.649994,398.100006,399.100006,388.432007,2235528
9/24/2014,399,400.899994,393.149994,397,386.388153,3007551
9/25/2014,394.5,395.350006,375.25,377.850006,367.750031,6647739
9/26/2014,375,391.799988,370.25,389.549988,379.137268,6000406
9/29/2014,391.700012,391.700012,384.5,386.049988,375.730835,3209235
9/30/2014,385,385.649994,376.450012,377.700012,367.604034,4660370
10/1/2014,375.600006,381.5,374,379.950012,369.793884,3024329
10/7/2014,379.950012,384.950012,372.299988,373.600006,363.613647,3348273
10/8/2014,372.75,380.25,372.350006,379,368.869263,3182969
10/9/2014,381,389.799988,381,387.399994,377.044769,3069354
10/10/2014,384,384.25,377.549988,379.200012,369.063934,2560762
10/13/2014,375.950012,389,373,386.899994,376.558105,2666892
10/14/2014,389.200012,400.700012,387.549988,397.100006,386.485474,4935617
10/15/2014,397.100006,397.100006,397.100006,397.100006,386.485474,0
10/16/2014,395,402.450012,390.25,393.649994,383.127686,4382823
10/17/2014,395.899994,405,394.549988,401.600006,390.865173,4816107
10/20/2014,413.850006,419.399994,410,417.850006,406.680847,6484171
10/21/2014,419,424.799988,418,423.049988,411.741821,3970498
10/22/2014,427,427.899994,419.75,424.450012,413.104431,2526798
10/27/2014,427,428.950012,420.350006,426.799988,415.391571,3506013
10/28/2014,427.200012,430.600006,422.600006,424.200012,412.861084,1995946
10/29/2014,426.950012,429,422.5,425.549988,414.175018,1931522
10/30/2014,425,431.299988,422,430.200012,418.700714,4258888
10/31/2014,432,440.399994,431.75,439.399994,427.654785,3941516
11/3/2014,442,447,437.399994,445.25,433.348419,3817449
11/5/2014,445.25,460.75,443.649994,457.950012,445.708954,4713467
11/7/2014,457.950012,472.399994,457.950012,469.049988,456.512207,6220448
11/10/2014,471,475.399994,458.649994,460.5,448.190796,4280640
11/12/2014,469,482.700012,466.350006,481.149994,468.288818,5416022
11/14/2014,475,479.75,470.549988,476.899994,464.152405,2753729
11/18/2014,475.850006,479.899994,471.200012,474,461.329926,2773087
11/27/2014,470.25,472.5,462.649994,469.399994,456.852875,7283496
11/28/2014,471.799988,485.799988,471.049988,481.200012,468.337463,5227699
12/1/2014,484.399994,493.200012,481.149994,489.149994,476.074951,4634567
12/2/2014,489,494.799988,484.5,493,479.822052,4191689
12/3/2014,494,500.700012,490.649994,499.049988,485.710327,3424250
12/4/2014,501.399994,502.700012,491.200012,499.950012,486.586304,2709507
12/5/2014,502,506.399994,496.5,498.549988,485.223694,2798293
12/8/2014,499.950012,503,495.5,496.600006,483.325836,2150646
12/9/2014,495.950012,496,487,488.799988,475.734314,2722580
12/10/2014,488.549988,496.149994,486.5,489.25,476.172302,3317262
